student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score
10104,20,2.0,6.0,1.54,46.3,1.0,6.5,2.0,0.0,0.0,0.0,20.3,0.36485514788031376
3743,24,1.0,2.0,2.19,65.6,1.0,7.0,0.0,0.0,1.0,1.0,62.5,0.3648187622344177
2301,19,0.0,4.0,0.2,81.1,1.0,4.3,0.0,4.0,2.0,0.0,49.8,0.36480038376312557
1735,23,1.0,4.0,0.08,98.1,1.0,7.2,2.0,0.0,1.0,1.0,60.4,0.36472910109345374
2331,17,2.0,2.0,1.46,57.2,1.0,6.2,1.0,0.0,1.0,0.0,49.1,0.36470501408379874
11686,19,0.0,5.0,0.12,68.4,1.0,4.3,2.0,2.0,2.0,0.0,45.9,0.36467318110823166
10902,17,1.0,2.0,0.27,69.7,0.0,6.7,2.0,3.0,1.0,2.0,32.8,0.3646516290393079
4373,18,1.0,0.0,1.88,54.1,1.0,7.6,0.0,2.0,0.0,0.0,58.2,0.36464407647902053
17093,23,2.0,3.0,0.75,96.1,1.0,9.1,0.0,1.0,0.0,0.0,67.4,0.36459039829798295
3967,23,1.0,3.0,0.27,83.6,1.0,6.2,2.0,4.0,0.0,2.0,35.5,0.36456902145494297
13501,18,0.0,3.0,1.11,71.8,0.0,4.9,1.0,0.0,2.0,1.0,53.9,0.3645535797016418
17819,22,1.0,3.0,0.78,50.8,1.0,9.3,2.0,4.0,0.0,2.0,49.3,0.3645452741587629
9596,20,1.0,4.0,1.1,60.8,0.0,6.8,2.0,1.0,0.0,0.0,32.7,0.36449984226606336
4994,21,0.0,3.0,2.57,58.8,1.0,4.2,0.0,0.0,1.0,2.0,38.7,0.3644826756315837
6087,20,2.0,4.0,2.22,53.6,1.0,6.4,0.0,1.0,0.0,1.0,48.0,0.3644673260292334
7985,22,1.0,3.0,1.1,40.6,1.0,8.7,2.0,3.0,1.0,2.0,40.9,0.36441801044853084
7893,19,2.0,1.0,0.64,54.8,1.0,9.1,2.0,2.0,1.0,1.0,43.9,0.3644145803508799
525,19,1.0,1.0,1.09,61.2,1.0,4.1,1.0,4.0,1.0,1.0,23.6,0.36439796471049046
15342,24,0.0,0.0,3.45,44.5,1.0,5.0,0.0,0.0,0.0,0.0,63.1,0.3643896663043096
7326,24,2.0,4.0,2.12,42.9,1.0,8.1,1.0,2.0,0.0,2.0,70.2,0.3643834459295001
8143,20,1.0,4.0,2.4,44.3,1.0,5.0,1.0,1.0,0.0,2.0,49.5,0.364353617939427
16599,17,1.0,0.0,0.86,84.9,1.0,7.3,0.0,0.0,2.0,1.0,31.1,0.3643386992207608
10106,21,0.0,3.0,1.44,45.1,1.0,9.8,0.0,3.0,1.0,1.0,44.7,0.3642865293431722
8578,24,0.0,6.0,0.68,79.6,1.0,7.7,2.0,1.0,0.0,2.0,54.9,0.3642854358658368
11947,20,2.0,0.0,0.85,88.3,1.0,4.2,1.0,2.0,1.0,1.0,57.7,0.36428018258564127
11790,17,2.0,5.0,0.64,57.1,1.0,8.7,1.0,1.0,1.0,0.0,22.1,0.36427264382223123
16088,20,1.0,3.0,1.82,72.5,1.0,7.3,0.0,0.0,0.0,1.0,56.8,0.36426972996051316
7817,21,2.0,6.0,1.1,95.4,1.0,7.0,0.0,0.0,0.0,2.0,78.4,0.3641787580718699
3531,20,0.0,0.0,0.84,89.7,0.0,6.9,0.0,2.0,1.0,0.0,30.3,0.36414978573753615
11541,23,0.0,6.0,0.88,90.0,1.0,5.0,0.0,1.0,2.0,2.0,50.3,0.3640947967977375
11958,18,1.0,6.0,0.83,70.5,1.0,4.1,0.0,4.0,1.0,2.0,27.5,0.3640335355204321
6503,21,0.0,6.0,0.82,87.6,0.0,6.9,1.0,1.0,0.0,2.0,85.0,0.3640243755629789
13887,19,0.0,2.0,1.24,69.8,0.0,6.1,2.0,1.0,0.0,2.0,27.7,0.3639822542171565
5025,23,0.0,2.0,0.86,84.0,1.0,8.0,2.0,0.0,0.0,1.0,53.5,0.3639788949323944
8732,17,2.0,2.0,0.79,98.1,1.0,6.6,0.0,0.0,1.0,2.0,51.5,0.3639641519438351
6280,20,2.0,2.0,1.11,60.2,1.0,7.9,0.0,3.0,1.0,0.0,31.9,0.3638817975571044
16740,17,0.0,1.0,0.24,75.3,1.0,5.8,2.0,3.0,0.0,0.0,35.0,0.36385512004796716
7997,22,1.0,3.0,0.16,75.3,1.0,5.9,2.0,3.0,1.0,0.0,37.2,0.36384615828348876
6902,22,0.0,4.0,1.25,61.7,1.0,9.0,1.0,2.0,0.0,2.0,66.6,0.36384183205371734
1110,17,2.0,1.0,0.51,59.7,1.0,5.3,2.0,4.0,1.0,2.0,19.599,0.36384162471269244
13744,21,2.0,3.0,0.4,72.4,1.0,5.3,2.0,1.0,2.0,0.0,32.8,0.3638400293448522
17702,20,1.0,2.0,0.11,81.7,1.0,9.1,1.0,3.0,1.0,2.0,34.1,0.36383981365921
620,18,1.0,1.0,1.47,61.4,0.0,6.3,0.0,1.0,2.0,0.0,25.6,0.3638244565156749
1546,21,0.0,5.0,1.58,57.2,1.0,6.9,0.0,3.0,0.0,1.0,45.2,0.36380895683765235
9693,21,2.0,2.0,0.63,75.7,0.0,9.5,1.0,1.0,1.0,0.0,58.5,0.3637120313581564
1637,18,1.0,3.0,1.75,68.9,1.0,4.1,0.0,2.0,0.0,1.0,62.9,0.3637008527790183
16488,19,0.0,4.0,2.06,62.6,1.0,5.2,0.0,0.0,1.0,2.0,39.6,0.363693057388148
15754,22,1.0,0.0,1.18,75.5,0.0,5.5,2.0,0.0,2.0,2.0,35.2,0.3636902911308542
16206,22,1.0,6.0,1.17,64.4,0.0,5.4,0.0,2.0,2.0,0.0,49.6,0.36364194399120786
398,18,0.0,3.0,0.39,87.3,1.0,5.8,2.0,0.0,1.0,2.0,25.5,0.36358937235852334
8571,24,2.0,3.0,1.91,40.6,1.0,6.1,0.0,4.0,2.0,2.0,22.8,0.3635773099979634
10440,17,0.0,1.0,0.55,61.7,1.0,6.7,2.0,4.0,0.0,2.0,21.7,0.36352304973830474
8495,19,1.0,4.0,0.73,86.3,1.0,8.5,0.0,2.0,0.0,2.0,49.7,0.363520036500283
6439,17,0.0,4.0,1.48,51.0,1.0,4.2,0.0,3.0,1.0,0.0,48.1,0.3635024291525368
13293,17,0.0,1.0,1.51,63.6,1.0,9.7,0.0,0.0,1.0,2.0,71.5,0.3635018136178732
7584,19,2.0,2.0,0.75,90.5,1.0,7.0,0.0,3.0,0.0,2.0,48.5,0.3634915743567441
19676,20,0.0,3.0,1.64,61.4,1.0,5.8,1.0,0.0,1.0,1.0,34.7,0.3634219580229469
1951,24,0.0,4.0,1.38,86.1,1.0,5.6,0.0,0.0,2.0,2.0,63.1,0.36340165123579626
16892,17,1.0,5.0,0.39,58.1,1.0,8.7,1.0,3.0,1.0,2.0,40.8,0.3633683000994932
16699,17,1.0,5.0,0.79,69.6,0.0,8.5,1.0,1.0,0.0,1.0,35.8,0.3632781818441554
4473,20,0.0,2.0,1.19,42.8,1.0,9.0,0.0,3.0,2.0,0.0,35.5,0.36323443428422114
14384,19,0.0,5.0,0.92,48.6,0.0,8.9,1.0,3.0,1.0,2.0,46.0,0.3632243617104264
15042,17,0.0,3.0,0.63,40.6,1.0,9.6,1.0,4.0,1.0,1.0,41.6,0.36317910709374895
7538,22,0.0,0.0,1.19,50.5,1.0,9.7,2.0,3.0,0.0,2.0,28.2,0.36317026290193777
8698,21,2.0,1.0,0.23,56.5,1.0,6.4,2.0,4.0,2.0,0.0,25.1,0.3631355292298657
14036,17,0.0,5.0,0.22,61.9,0.0,7.3,0.0,4.0,2.0,0.0,23.1,0.3631193748484541
12480,21,2.0,4.0,0.78,79.4,1.0,4.9,1.0,0.0,2.0,0.0,47.2,0.3630877579242297
13419,20,0.0,4.0,0.17,91.8,1.0,7.3,2.0,0.0,0.0,0.0,37.5,0.363063081859942
5375,22,1.0,3.0,0.31,86.4,1.0,8.3,0.0,3.0,1.0,0.0,49.7,0.36303731933865774
12333,22,0.0,4.0,1.25,60.1,1.0,4.2,1.0,4.0,0.0,0.0,30.5,0.3630228890072874
8393,24,0.0,3.0,1.7,56.3,1.0,7.5,0.0,4.0,0.0,1.0,38.0,0.3630211149948191
11068,19,2.0,5.0,0.29,59.3,1.0,6.0,2.0,4.0,0.0,0.0,22.6,0.3629791861182068
17507,18,1.0,5.0,2.19,44.3,1.0,7.1,0.0,0.0,1.0,2.0,32.3,0.36297051121795965
19749,22,1.0,3.0,0.43,78.1,1.0,4.4,2.0,2.0,2.0,2.0,23.6,0.3629270018176174
15449,23,1.0,6.0,0.93,60.3,0.0,7.2,2.0,1.0,1.0,1.0,28.2,0.36290482256148665
17878,20,1.0,1.0,0.08,78.1,1.0,6.7,2.0,3.0,1.0,1.0,41.1,0.3628896389704791
8257,21,0.0,4.0,0.72,78.6,1.0,7.7,2.0,0.0,0.0,1.0,53.3,0.3628699222076211
17733,20,1.0,2.0,0.7,98.6,1.0,4.4,0.0,4.0,0.0,2.0,58.7,0.3628680505531555
1709,18,0.0,6.0,0.62,50.2,0.0,9.9,1.0,3.0,0.0,0.0,35.8,0.36286387675394516
14827,18,0.0,2.0,0.92,61.0,1.0,7.5,1.0,0.0,2.0,0.0,54.8,0.3628415868346677
19697,20,1.0,0.0,2.02,73.6,1.0,5.1,1.0,0.0,0.0,2.0,80.8,0.36277752570550337
9242,18,0.0,0.0,1.46,51.9,1.0,4.2,0.0,4.0,2.0,1.0,40.0,0.362750668969942
13368,23,0.0,3.0,0.45,73.8,1.0,7.3,2.0,0.0,2.0,0.0,41.2,0.36268980454956407
6305,19,0.0,6.0,0.72,82.5,1.0,7.0,0.0,0.0,2.0,2.0,39.5,0.3626591227544172
18166,17,2.0,2.0,0.77,52.3,1.0,4.7,2.0,4.0,0.0,0.0,37.1,0.3625899982266602
978,21,2.0,4.0,0.48,67.9,1.0,8.7,1.0,3.0,1.0,2.0,27.6,0.36258982824802255
14281,21,2.0,6.0,0.92,62.4,1.0,8.2,1.0,0.0,2.0,2.0,50.1,0.36257967943678365
17581,23,1.0,3.0,1.35,63.0,1.0,9.9,0.0,2.0,1.0,2.0,40.8,0.36252240129581687
13523,19,0.0,6.0,0.08,56.3,1.0,6.6,2.0,3.0,2.0,2.0,28.3,0.3625219655638325
16263,24,1.0,3.0,1.7,52.7,1.0,8.6,0.0,3.0,1.0,2.0,43.5,0.3624781502163488
9273,23,2.0,1.0,0.77,99.4,1.0,5.5,0.0,3.0,1.0,2.0,49.6,0.3624294094833738
17701,19,1.0,4.0,0.32,77.2,0.0,4.8,0.0,4.0,2.0,0.0,45.7,0.36236045221920626
17600,20,0.0,6.0,0.84,63.6,1.0,7.9,1.0,0.0,2.0,2.0,56.2,0.3623452857163794
6838,17,1.0,1.0,1.45,49.9,1.0,7.4,2.0,0.0,0.0,0.0,44.4,0.36232094133124054
19289,24,0.0,3.0,1.88,77.2,1.0,4.1,1.0,1.0,0.0,2.0,36.6,0.36231591130557667
13570,22,0.0,3.0,1.25,43.9,1.0,4.4,2.0,3.0,2.0,2.0,19.599,0.36224422259768196
11161,20,2.0,4.0,0.64,78.1,1.0,8.6,0.0,0.0,2.0,0.0,50.5,0.36224256220166773
7438,24,0.0,1.0,0.92,68.3,1.0,9.6,2.0,1.0,0.0,0.0,38.7,0.36224209188329437
7327,18,1.0,5.0,1.12,46.5,1.0,5.5,0.0,3.0,2.0,0.0,32.4,0.3621952921327087
6487,23,1.0,0.0,1.88,62.7,1.0,9.4,0.0,0.0,1.0,0.0,71.6,0.3621585308183427
19928,17,2.0,0.0,0.65,41.4,0.0,9.5,2.0,3.0,1.0,0.0,25.2,0.36212821306682696
12292,22,1.0,0.0,1.23,66.2,0.0,6.5,2.0,3.0,0.0,2.0,32.2,0.3621121949254239
10105,20,2.0,5.0,0.45,59.4,1.0,9.8,2.0,1.0,1.0,2.0,27.1,0.3620446551879012
17852,20,1.0,0.0,0.66,96.4,1.0,7.1,0.0,3.0,0.0,1.0,44.6,0.3620367368441355
18942,22,0.0,6.0,0.56,75.0,1.0,5.0,0.0,4.0,2.0,2.0,39.9,0.3620129207575005
1592,19,0.0,0.0,1.57,79.0,1.0,4.5,0.0,2.0,0.0,0.0,50.9,0.361960262753039
11345,22,2.0,2.0,0.77,77.6,1.0,7.4,0.0,3.0,1.0,0.0,46.4,0.36191859175613367
11127,19,0.0,1.0,1.65,54.3,1.0,5.6,0.0,4.0,0.0,0.0,19.599,0.3618765194418648
10167,19,0.0,1.0,0.92,53.0,1.0,4.2,2.0,3.0,2.0,2.0,32.1,0.3618541258188294
12937,21,2.0,3.0,1.43,45.8,1.0,4.6,2.0,3.0,0.0,0.0,23.1,0.3618472312587752
17657,21,1.0,3.0,0.5,95.7,1.0,6.6,1.0,2.0,0.0,2.0,61.2,0.36181613405571883
8728,24,0.0,2.0,1.27,97.4,1.0,7.5,0.0,0.0,0.0,0.0,77.1,0.36181375670414
8284,21,1.0,6.0,0.56,74.5,0.0,6.6,1.0,4.0,0.0,2.0,52.1,0.3618125750597712
13436,23,1.0,2.0,2.7,51.5,1.0,4.2,0.0,0.0,2.0,2.0,50.8,0.3618073258632299
9849,22,1.0,2.0,1.39,68.4,1.0,5.9,2.0,0.0,0.0,0.0,53.4,0.36179908265564037
16748,20,0.0,4.0,1.27,41.9,0.0,6.7,1.0,3.0,2.0,2.0,29.8,0.3617987178473631
17096,21,2.0,3.0,1.31,47.0,0.0,7.0,1.0,4.0,1.0,2.0,24.3,0.36177003861078966
1771,19,2.0,3.0,0.44,99.4,1.0,6.1,0.0,0.0,2.0,1.0,56.4,0.3617399574951143
16786,20,1.0,4.0,0.76,40.6,1.0,9.6,0.0,4.0,2.0,0.0,42.6,0.3617357539467333
7443,21,1.0,1.0,1.3,42.4,1.0,7.7,2.0,4.0,0.0,2.0,53.3,0.3617210478163381
10843,24,0.0,6.0,0.45,92.1,1.0,8.0,0.0,1.0,2.0,2.0,55.0,0.36170515858431357
16686,22,1.0,3.0,0.58,85.3,1.0,7.3,1.0,3.0,0.0,2.0,62.6,0.3616581844833085
17776,21,1.0,2.0,1.13,67.6,1.0,7.3,1.0,3.0,0.0,2.0,56.9,0.36164539594156103
14354,17,0.0,2.0,0.53,76.5,1.0,7.9,1.0,0.0,2.0,2.0,68.2,0.3616325258320096
5138,22,2.0,6.0,1.0,50.1,1.0,6.9,1.0,4.0,0.0,0.0,32.5,0.36161700169639
4283,18,0.0,6.0,1.03,57.1,1.0,4.6,2.0,1.0,0.0,0.0,47.8,0.3616135498229446
19029,20,2.0,5.0,0.08,95.1,1.0,4.9,2.0,2.0,0.0,2.0,36.1,0.36154007704582153
10326,18,2.0,6.0,1.34,44.6,1.0,4.6,2.0,0.0,1.0,0.0,30.4,0.361517410305564
16188,24,0.0,0.0,1.02,64.6,1.0,7.3,2.0,2.0,1.0,1.0,32.0,0.3615124724530147
17806,23,1.0,3.0,1.5,43.7,1.0,6.8,2.0,1.0,1.0,0.0,21.7,0.36150276101941176
19978,22,0.0,0.0,0.64,64.7,1.0,6.5,2.0,4.0,1.0,2.0,29.5,0.36149829939185085
12469,20,1.0,2.0,1.38,77.1,1.0,4.2,1.0,1.0,0.0,0.0,36.4,0.36149480070875883
13761,24,1.0,1.0,1.31,82.2,1.0,6.9,2.0,0.0,0.0,2.0,71.1,0.36149009635589235
12613,17,1.0,6.0,0.28,61.7,1.0,9.7,1.0,0.0,2.0,1.0,57.5,0.3614760025519711
9959,19,0.0,1.0,0.97,61.6,1.0,9.6,0.0,2.0,2.0,2.0,36.2,0.3614741128895329
639,23,1.0,1.0,1.98,43.0,0.0,7.0,1.0,3.0,1.0,2.0,37.0,0.36142546896187716
14536,22,1.0,2.0,0.83,70.9,1.0,4.6,1.0,4.0,1.0,1.0,33.2,0.36138149739938774
18218,23,2.0,2.0,1.51,68.8,1.0,9.4,0.0,0.0,1.0,0.0,67.1,0.3613724670273045
9854,18,0.0,2.0,0.18,69.7,1.0,8.6,1.0,4.0,0.0,0.0,40.0,0.36133955877076573
4368,18,0.0,1.0,1.04,93.1,1.0,7.2,0.0,0.0,0.0,0.0,66.3,0.36130171887858376
9036,19,1.0,4.0,0.33,52.3,1.0,9.5,2.0,4.0,0.0,2.0,31.0,0.361298375856406
14179,24,0.0,0.0,0.51,81.1,1.0,7.4,1.0,3.0,2.0,2.0,40.6,0.3612456778520819
8388,23,2.0,6.0,1.36,82.3,1.0,6.7,0.0,0.0,1.0,2.0,61.0,0.36120924195563126
12674,20,1.0,5.0,1.37,48.1,1.0,9.3,1.0,0.0,1.0,1.0,59.9,0.3611940563588126
10343,23,2.0,3.0,0.57,88.6,1.0,9.9,1.0,0.0,1.0,2.0,60.1,0.36116691204978274
777,20,2.0,6.0,1.42,54.1,0.0,5.5,0.0,4.0,0.0,0.0,40.2,0.3610699068586892
17457,17,0.0,5.0,0.46,97.8,1.0,5.1,0.0,0.0,1.0,0.0,53.5,0.361015142874483
5039,24,1.0,6.0,2.08,42.1,1.0,7.8,0.0,2.0,1.0,2.0,34.9,0.36098191151613124
8888,24,1.0,3.0,0.08,92.3,1.0,8.3,1.0,3.0,1.0,2.0,57.9,0.3609149586224162
4863,24,1.0,0.0,0.36,62.8,1.0,9.2,1.0,4.0,2.0,0.0,49.4,0.3608973262629813
19825,24,2.0,5.0,0.82,74.0,1.0,8.8,0.0,3.0,1.0,2.0,45.8,0.3607906688484985
3243,24,0.0,1.0,2.3,57.3,1.0,9.1,0.0,0.0,1.0,2.0,46.9,0.3606881031445759
16163,22,2.0,6.0,0.47,56.9,1.0,8.2,1.0,3.0,2.0,2.0,55.8,0.3606760592851298
12635,19,0.0,0.0,0.77,59.6,1.0,5.8,2.0,1.0,2.0,0.0,35.4,0.3606713527879294
19365,24,0.0,2.0,0.83,71.5,1.0,8.5,1.0,3.0,0.0,0.0,56.4,0.36067019810565104
17800,18,0.0,4.0,1.89,46.4,1.0,7.0,0.0,0.0,2.0,2.0,41.2,0.3606694308164181
1057,20,1.0,3.0,1.65,42.6,1.0,7.8,0.0,3.0,1.0,1.0,37.8,0.36065039773593255
1471,24,0.0,0.0,0.9,77.6,0.0,6.8,2.0,2.0,1.0,2.0,41.9,0.3606018013049968
14925,22,2.0,2.0,2.2,41.3,0.0,4.1,1.0,4.0,0.0,1.0,40.9,0.3605471625454609
13789,18,0.0,5.0,1.01,51.9,1.0,6.2,1.0,3.0,0.0,0.0,45.7,0.3605360458361754
12336,20,2.0,3.0,0.85,86.3,1.0,4.1,0.0,2.0,2.0,2.0,47.3,0.3605185574629477
9465,17,2.0,6.0,1.7,61.0,1.0,7.6,0.0,0.0,0.0,2.0,56.7,0.36050738000861526
6033,23,2.0,3.0,0.55,77.4,1.0,9.0,0.0,4.0,1.0,2.0,39.7,0.3605044026203111
13011,18,2.0,1.0,2.41,44.7,0.0,7.5,1.0,0.0,0.0,2.0,59.1,0.3604549216654709
4055,17,1.0,5.0,0.54,99.4,1.0,6.4,0.0,1.0,0.0,2.0,62.7,0.3604360101415701
745,23,0.0,1.0,1.4,59.6,1.0,6.6,1.0,3.0,1.0,2.0,43.0,0.3604337440737204
8921,22,2.0,1.0,1.94,44.3,1.0,7.9,1.0,1.0,1.0,1.0,39.9,0.36040104941943996
13226,21,1.0,1.0,2.21,41.3,1.0,4.9,1.0,3.0,0.0,1.0,56.4,0.3603956918093632
4384,21,1.0,1.0,1.81,59.7,0.0,5.9,1.0,0.0,2.0,2.0,55.9,0.3603706365525839
10662,23,2.0,6.0,1.57,40.6,0.0,4.8,2.0,4.0,0.0,2.0,22.7,0.3603527499039547
5060,22,1.0,1.0,1.02,83.8,1.0,8.0,0.0,2.0,1.0,2.0,60.9,0.360268331543153
6216,22,0.0,2.0,0.99,44.9,1.0,9.2,2.0,4.0,0.0,2.0,53.9,0.36017806715173317
14290,23,2.0,6.0,0.49,67.0,1.0,7.6,2.0,3.0,0.0,2.0,39.1,0.36017415584781176
11815,18,1.0,6.0,1.44,53.5,1.0,7.8,0.0,0.0,1.0,0.0,52.3,0.36012946286932146
19621,23,2.0,3.0,0.16,87.3,1.0,9.8,1.0,2.0,1.0,2.0,48.2,0.3600640620578217
14346,22,0.0,6.0,0.59,65.1,1.0,8.2,2.0,1.0,0.0,0.0,19.599,0.36005589765866075
2809,23,2.0,6.0,1.58,49.6,0.0,6.8,1.0,2.0,1.0,2.0,30.2,0.35998061388900526
19960,23,1.0,6.0,0.59,88.6,1.0,6.5,1.0,1.0,0.0,0.0,63.0,0.35995580432746177
11191,18,2.0,6.0,0.24,69.3,1.0,7.8,2.0,0.0,1.0,1.0,36.4,0.3599313746842697
7713,20,1.0,5.0,0.4,60.1,1.0,7.0,1.0,4.0,1.0,1.0,39.8,0.359929263518229
14720,22,2.0,2.0,0.57,72.1,1.0,7.7,0.0,3.0,2.0,0.0,39.6,0.3599135026359505
3115,19,1.0,2.0,1.24,46.8,1.0,7.1,1.0,2.0,2.0,2.0,59.5,0.3599052776856747
1846,21,2.0,4.0,1.34,92.2,0.0,4.2,0.0,2.0,0.0,2.0,74.9,0.35990162761925465
12592,23,0.0,5.0,0.71,74.8,1.0,9.5,1.0,2.0,0.0,2.0,65.0,0.3598701122378314
9682,24,1.0,3.0,2.05,45.2,1.0,9.6,0.0,3.0,0.0,2.0,43.3,0.359853473874151
12022,23,0.0,5.0,0.31,78.0,0.0,5.6,1.0,3.0,2.0,1.0,34.5,0.35985246026355894
13674,17,0.0,0.0,2.13,44.3,1.0,8.6,0.0,2.0,0.0,2.0,58.4,0.3598034566972991
11580,20,2.0,4.0,1.07,51.5,1.0,7.7,1.0,4.0,0.0,2.0,52.8,0.3598023737920288
3777,21,1.0,3.0,1.79,57.7,1.0,5.7,2.0,0.0,0.0,2.0,57.3,0.35971366956701867
16532,24,2.0,3.0,2.36,51.6,1.0,6.4,0.0,0.0,2.0,2.0,35.1,0.35970230312317053
1408,23,2.0,4.0,0.84,72.4,1.0,6.4,1.0,4.0,0.0,2.0,71.3,0.3596716738891397
14042,24,0.0,0.0,1.68,53.9,1.0,5.4,2.0,1.0,1.0,0.0,49.0,0.3596576540619695
5697,17,0.0,3.0,0.61,49.6,1.0,7.3,2.0,4.0,0.0,2.0,32.3,0.3596535684962834
3951,20,2.0,1.0,0.38,67.1,1.0,7.7,2.0,1.0,2.0,1.0,24.9,0.35960856046138817
13830,22,2.0,6.0,0.73,71.1,0.0,5.9,1.0,3.0,1.0,2.0,40.3,0.35956914368031617
9239,22,0.0,4.0,1.0,76.1,1.0,4.1,0.0,3.0,2.0,2.0,46.9,0.3594868668165218
18659,24,1.0,1.0,1.07,47.2,1.0,5.3,2.0,3.0,2.0,0.0,31.5,0.35948451788983504
7557,23,1.0,3.0,1.94,47.7,1.0,4.7,0.0,2.0,2.0,0.0,40.1,0.35947649626896194
2058,22,0.0,5.0,1.8,49.9,1.0,5.8,1.0,0.0,1.0,0.0,40.6,0.3594181998519528
3381,23,2.0,4.0,0.37,79.4,1.0,7.7,1.0,3.0,1.0,2.0,49.2,0.3594033180801052
7830,20,2.0,1.0,0.93,65.2,1.0,9.3,1.0,1.0,1.0,1.0,55.8,0.3593938559045462
9542,22,1.0,6.0,0.08,85.0,0.0,9.7,1.0,3.0,0.0,2.0,38.0,0.35938911605103974
5113,24,2.0,3.0,0.63,64.5,0.0,7.2,1.0,3.0,2.0,0.0,53.7,0.359370063771285
325,24,0.0,2.0,1.24,43.1,1.0,7.4,1.0,3.0,2.0,0.0,34.8,0.35935369995438293
11377,24,2.0,0.0,0.4,84.9,1.0,8.3,2.0,2.0,0.0,0.0,62.7,0.35934411117446585
6661,17,2.0,3.0,0.12,75.3,1.0,6.0,2.0,1.0,1.0,0.0,19.599,0.35932045069887675
3350,23,1.0,0.0,0.55,82.0,1.0,6.3,2.0,1.0,2.0,2.0,30.5,0.35924159133823447
6825,21,1.0,6.0,1.04,99.4,0.0,4.2,0.0,1.0,0.0,1.0,48.5,0.3592129244191143
2893,19,0.0,4.0,0.64,64.4,1.0,5.5,1.0,4.0,0.0,0.0,54.3,0.35920108913077603
16525,23,2.0,3.0,1.26,73.4,1.0,8.9,0.0,0.0,2.0,2.0,63.6,0.3591299850004549
1262,24,1.0,0.0,2.98,46.2,1.0,4.3,0.0,3.0,0.0,2.0,46.4,0.35909798671170035
7219,19,0.0,6.0,0.55,58.5,1.0,9.0,2.0,1.0,0.0,1.0,38.8,0.3590794015975386
2157,20,1.0,1.0,0.68,88.2,0.0,8.1,1.0,2.0,0.0,2.0,74.7,0.359079036744934
18216,20,0.0,0.0,1.65,55.5,0.0,6.8,0.0,2.0,2.0,1.0,54.5,0.35907200024881103
13373,17,2.0,5.0,0.66,60.4,1.0,7.5,0.0,4.0,0.0,0.0,34.8,0.35903374093155643
10304,17,2.0,2.0,0.61,94.0,0.0,4.9,1.0,2.0,0.0,2.0,47.1,0.3590334884874867
19436,17,2.0,0.0,1.44,45.6,1.0,5.2,2.0,0.0,2.0,1.0,34.5,0.35901987336317887
13519,24,2.0,4.0,1.57,49.2,1.0,9.0,1.0,0.0,2.0,2.0,42.8,0.35899519927145684
10595,22,2.0,1.0,1.6,60.6,1.0,8.3,0.0,1.0,2.0,2.0,51.1,0.3589852945707521
18304,19,2.0,5.0,1.49,63.4,1.0,4.1,2.0,0.0,0.0,2.0,61.6,0.35896267648526575
14260,19,1.0,1.0,1.39,60.0,0.0,9.4,0.0,1.0,1.0,0.0,43.6,0.35888490860168865
12486,17,2.0,4.0,1.06,50.7,1.0,7.4,2.0,0.0,1.0,2.0,44.5,0.3588394983628835
11579,24,0.0,1.0,1.17,68.4,1.0,4.6,2.0,0.0,2.0,0.0,50.6,0.35882882108691316
3658,24,1.0,5.0,1.2,73.9,1.0,8.2,1.0,1.0,0.0,2.0,81.7,0.3588130909345472
10199,24,1.0,4.0,1.17,55.2,1.0,6.4,2.0,2.0,1.0,2.0,25.6,0.3587983013302733
306,18,1.0,6.0,0.17,65.4,1.0,9.5,0.0,4.0,1.0,2.0,49.1,0.3587511005726151
5745,17,2.0,1.0,0.55,60.4,1.0,8.6,1.0,4.0,0.0,1.0,44.8,0.35872386058307176
12861,24,1.0,6.0,0.22,90.5,1.0,5.0,1.0,2.0,2.0,2.0,32.1,0.3587169087188785
19866,20,1.0,5.0,0.17,91.5,0.0,7.8,0.0,3.0,1.0,2.0,43.1,0.3587132620601209
1361,17,2.0,6.0,0.26,84.5,1.0,5.2,0.0,4.0,0.0,1.0,51.9,0.35870997412017536
5340,20,2.0,4.0,0.86,56.3,1.0,8.9,0.0,4.0,1.0,2.0,22.7,0.35868212054082943
17688,21,1.0,1.0,0.15,70.5,1.0,8.0,2.0,3.0,1.0,1.0,19.599,0.3586624876674187
13818,24,0.0,6.0,1.15,76.5,0.0,4.5,1.0,0.0,2.0,1.0,59.1,0.358634201115464
5392,18,2.0,3.0,0.48,59.5,1.0,9.4,1.0,3.0,0.0,0.0,39.4,0.35859242510714495
7338,20,0.0,4.0,0.64,84.0,1.0,4.3,1.0,1.0,1.0,0.0,37.9,0.35851778882106666
8466,22,2.0,3.0,0.98,66.9,1.0,7.6,0.0,2.0,2.0,1.0,38.9,0.3584992121567997
16728,19,0.0,2.0,1.46,43.8,1.0,5.1,1.0,2.0,2.0,1.0,35.3,0.35846712119624813
2101,24,2.0,0.0,1.26,86.8,1.0,7.0,0.0,1.0,1.0,0.0,45.7,0.3584309351839648
14089,17,1.0,2.0,0.98,67.8,1.0,5.3,2.0,0.0,1.0,2.0,20.8,0.3583867290967234
4915,23,2.0,6.0,0.93,55.3,1.0,7.9,2.0,1.0,1.0,2.0,25.0,0.35835677523923404
