student_id,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score,saw_score_100
14393,female,bca,1.0,0.2,1.0,0.5,0.0,0.5,0.5,0.5,58.1,0.6894800000000001,68.94800000000001
14394,female,ba,0.5,0.2,1.0,0.7,0.0,0.2,0.0,1.0,32.3,0.39288,39.288000000000004
14395,female,diploma,0.5,0.8,1.0,1.0,1.0,0.1,0.5,0.5,56.2,0.55258,55.257999999999996
14396,male,ba,0.2,0.8,1.0,0.5,0.5,0.1,1.0,0.5,59.4,0.33998,33.998
14397,other,ba,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,85.6,0.7019000000000001,70.19000000000001
14398,female,diploma,0.2,0.2,1.0,0.7,0.5,0.5,1.0,0.0,34.1,0.27256,27.256000000000004
14399,male,b.com,0.8,0.8,1.0,1.0,1.0,0.0,0.5,0.0,67.4,0.71462,71.462
14400,other,b.sc,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.5,0.4726,47.260000000000005
14401,male,b.tech,0.8,0.8,1.0,0.2,0.5,0.0,0.0,0.5,64.4,0.6304000000000001,63.040000000000006
14402,other,bba,0.5,0.2,1.0,1.0,1.0,0.0,0.0,1.0,48.0,0.44623,44.623000000000005
14403,male,ba,0.8,1.0,1.0,0.7,0.5,0.5,1.0,1.0,92.2,0.75398,75.398
14404,male,bca,0.2,0.8,0.0,0.7,1.0,0.0,1.0,0.0,74.9,0.35855000000000004,35.855000000000004
14405,male,b.sc,0.2,0.8,1.0,0.7,1.0,0.2,0.0,0.0,27.2,0.34297000000000005,34.297000000000004
14406,female,b.com,0.2,0.2,1.0,0.7,0.0,0.2,0.0,0.5,19.599,0.21413000000000001,21.413
14407,female,b.tech,1.0,0.2,1.0,0.5,1.0,0.1,1.0,0.0,78.9,0.7223400000000001,72.23400000000001
14408,male,b.com,0.8,0.5,1.0,0.5,1.0,0.1,0.5,1.0,78.6,0.6509100000000001,65.09100000000001
14409,male,diploma,0.2,0.8,1.0,0.7,0.0,0.2,1.0,0.5,37.3,0.33707000000000004,33.707
14410,male,diploma,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,54.2,0.4781,47.81
14411,female,ba,0.5,0.8,1.0,0.7,1.0,0.5,0.0,1.0,70.3,0.54135,54.135
14412,other,b.tech,0.2,0.2,1.0,1.0,0.0,0.5,0.5,1.0,20.7,0.26913000000000004,26.913000000000004
14413,male,diploma,1.0,0.8,1.0,1.0,0.0,0.2,0.0,0.5,78.7,0.78784,78.78399999999999
14414,other,b.sc,0.5,0.2,1.0,0.7,0.0,0.5,0.0,0.5,52.2,0.40031000000000005,40.031000000000006
14415,female,b.tech,0.8,1.0,1.0,0.7,0.5,0.1,0.0,0.5,76.0,0.69984,69.98400000000001
14416,male,b.com,0.8,0.8,1.0,0.2,1.0,0.5,0.0,1.0,57.6,0.6800500000000002,68.00500000000001
14417,male,diploma,1.0,0.8,1.0,0.2,1.0,1.0,0.5,0.5,85.7,0.8266000000000001,82.66000000000001
14418,other,bca,0.8,0.2,1.0,0.7,0.0,0.1,0.5,0.5,70.6,0.56992,56.992
14419,other,b.com,0.2,0.2,1.0,0.5,0.5,0.5,0.5,0.5,53.9,0.25008,25.008000000000003
14420,other,ba,0.2,0.8,1.0,0.5,0.0,0.0,0.5,1.0,45.9,0.30557,30.557000000000002
14421,female,b.tech,0.5,1.0,1.0,1.0,1.0,0.1,0.5,0.5,67.1,0.58356,58.355999999999995
14422,other,b.sc,0.2,0.8,1.0,1.0,0.5,0.0,0.5,0.5,44.6,0.35442000000000007,35.44200000000001
14423,other,bba,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,63.1,0.53915,53.915
14424,other,b.com,1.0,0.5,1.0,0.7,0.0,1.0,0.0,0.5,89.6,0.75708,75.708
14425,female,diploma,0.2,0.8,1.0,1.0,0.5,1.0,0.0,0.5,59.6,0.38452000000000003,38.452000000000005
14426,female,ba,0.8,0.8,1.0,0.7,0.5,0.0,1.0,0.5,66.5,0.69435,69.435
14427,other,bca,0.5,0.5,1.0,0.7,0.5,0.1,1.0,0.5,65.5,0.47974000000000006,47.974000000000004
14428,other,bca,0.2,0.8,1.0,1.0,0.5,0.1,0.5,0.0,61.1,0.35283000000000003,35.283
14429,female,ba,0.2,0.8,1.0,0.7,0.5,0.0,0.5,0.5,33.2,0.33405000000000007,33.40500000000001
14430,male,diploma,0.2,1.0,1.0,0.2,1.0,0.1,1.0,0.5,46.0,0.37159000000000003,37.159000000000006
14431,female,diploma,0.5,0.8,1.0,0.7,0.5,0.2,0.5,0.0,69.2,0.5096200000000001,50.96200000000001
14432,female,b.com,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,70.4,0.7255,72.55
14433,other,b.sc,0.8,0.8,1.0,0.2,0.0,0.0,0.0,0.5,46.3,0.6094,60.940000000000005
14434,male,bba,0.2,0.8,1.0,0.5,1.0,0.1,1.0,1.0,35.8,0.36708,36.708
14435,male,b.tech,0.2,0.8,1.0,0.7,0.5,0.2,1.0,0.5,48.2,0.35807000000000005,35.807
14436,other,bba,1.0,0.2,1.0,0.2,0.5,1.0,0.5,0.5,69.8,0.7126600000000001,71.266
14437,other,ba,0.2,0.8,1.0,0.5,0.0,0.1,0.0,0.5,45.0,0.28898,28.898000000000003
14438,male,bca,0.5,0.2,1.0,0.5,1.0,0.0,0.5,0.5,42.9,0.42118,42.118
14439,male,b.tech,1.0,0.2,1.0,0.2,0.0,0.2,0.0,1.0,75.1,0.64668,64.668
14440,female,bba,0.8,0.5,1.0,0.2,1.0,0.2,1.0,0.5,78.2,0.6439500000000001,64.39500000000001
14441,other,ba,0.2,0.8,1.0,1.0,0.0,0.5,0.5,0.5,50.9,0.35597000000000006,35.59700000000001
14442,other,b.tech,0.8,0.5,1.0,0.2,0.5,0.5,1.0,1.0,82.2,0.64258,64.25800000000001
14443,female,ba,0.5,0.8,1.0,0.7,0.0,1.0,0.0,1.0,53.6,0.5219,52.190000000000005
14444,male,bba,0.8,1.0,1.0,0.2,0.0,0.5,0.5,1.0,60.5,0.6840300000000001,68.40300000000002
14445,female,b.com,0.2,0.8,1.0,0.2,1.0,0.0,0.0,0.5,54.3,0.30610000000000004,30.610000000000003
14446,male,bba,1.0,0.8,1.0,0.5,0.5,0.5,0.0,0.5,100.0,0.7884200000000001,78.84200000000001
14447,female,b.com,0.8,0.2,1.0,1.0,0.5,0.0,0.0,0.5,64.0,0.59178,59.178
14448,male,bba,0.2,0.2,1.0,0.7,0.0,0.5,1.0,0.0,20.0,0.25156,25.156
14449,male,b.sc,0.8,0.2,1.0,0.5,1.0,0.2,0.0,0.0,43.8,0.5817500000000001,58.17500000000001
14450,other,b.sc,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,79.0,0.5842,58.42
14451,other,b.tech,1.0,0.8,1.0,0.5,0.5,0.2,0.0,0.0,70.0,0.7687900000000001,76.879
14452,male,b.tech,0.2,0.5,1.0,0.7,0.0,1.0,1.0,0.0,43.2,0.32058000000000003,32.058
14453,female,b.tech,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,62.9,0.57905,57.904999999999994
14454,female,b.sc,1.0,0.8,1.0,0.7,0.5,0.5,0.5,0.0,76.0,0.8109000000000001,81.09
14455,male,bca,0.2,0.8,1.0,0.7,1.0,1.0,1.0,0.5,93.2,0.41515,41.515
14456,female,b.sc,0.5,0.2,1.0,1.0,0.5,0.0,0.0,1.0,55.5,0.42523000000000005,42.523
14457,female,b.com,1.0,0.8,1.0,1.0,0.0,0.1,0.0,0.5,86.9,0.78333,78.333
14458,other,b.sc,0.8,0.5,1.0,0.7,0.0,0.2,1.0,0.5,70.9,0.6359,63.59
14459,female,b.com,0.5,0.2,1.0,0.2,0.0,0.0,0.0,0.5,48.9,0.34381,34.381
14460,other,b.sc,0.5,0.2,1.0,0.5,0.5,0.0,0.0,0.5,39.6,0.38518,38.518
14461,female,b.com,0.8,0.5,0.0,1.0,0.0,0.2,0.5,1.0,67.3,0.64197,64.197
14462,male,b.tech,1.0,0.8,0.0,0.5,1.0,0.2,0.5,1.0,92.4,0.81159,81.159
14463,female,ba,0.8,0.2,1.0,0.7,1.0,0.5,0.0,0.0,62.3,0.6088600000000001,60.88600000000001
14464,other,b.sc,0.8,0.2,1.0,0.5,0.0,0.2,0.5,0.0,63.0,0.5547500000000001,55.47500000000001
14465,male,bba,1.0,0.5,1.0,0.7,1.0,0.1,0.5,1.0,78.7,0.77959,77.959
14466,other,diploma,0.5,0.2,1.0,0.7,1.0,1.0,1.0,0.5,66.5,0.49486,49.486000000000004
14467,female,ba,0.5,1.0,1.0,0.7,1.0,1.0,0.0,0.5,71.7,0.58878,58.878
14468,other,ba,0.8,0.8,1.0,1.0,1.0,0.1,0.5,1.0,86.8,0.73133,73.13300000000001
14469,other,bca,0.5,0.2,1.0,0.7,0.0,0.2,1.0,1.0,61.0,0.42288000000000003,42.288000000000004
14470,female,b.com,0.5,1.0,0.0,0.7,0.5,1.0,0.5,0.0,86.1,0.57128,57.128
14471,female,b.tech,0.2,0.8,1.0,0.5,1.0,0.1,0.0,1.0,65.7,0.33708,33.708
14472,male,bca,0.8,0.2,0.0,0.2,1.0,0.5,0.5,0.5,77.3,0.5906100000000001,59.06100000000001
14473,other,bba,0.8,0.8,1.0,0.7,0.0,0.2,1.0,0.0,69.2,0.67627,67.62700000000001
14474,other,ba,1.0,0.2,1.0,0.2,1.0,0.2,0.5,1.0,62.2,0.7036800000000001,70.36800000000001
14475,male,b.com,0.2,0.5,1.0,1.0,0.5,0.2,0.5,1.0,52.2,0.32307,32.307
14476,female,b.tech,1.0,0.8,0.0,0.7,0.5,0.5,0.5,0.5,100.0,0.8116,81.16
14477,female,ba,0.2,1.0,1.0,0.2,0.0,0.1,1.0,1.0,21.3,0.33569,33.568999999999996
14478,male,ba,0.8,0.2,1.0,0.5,0.0,0.1,0.5,0.0,64.1,0.5502400000000001,55.02400000000001
14479,male,ba,0.8,0.8,1.0,0.7,0.5,0.1,1.0,1.0,54.4,0.70496,70.49600000000001
14480,male,b.com,0.5,1.0,1.0,0.7,0.0,0.0,0.0,0.5,59.8,0.50168,50.168
14481,male,b.sc,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,100.0,0.8569500000000001,85.69500000000001
14482,male,ba,0.5,0.2,1.0,0.5,1.0,0.5,0.5,0.5,55.7,0.44373,44.373000000000005
14483,male,bba,0.2,0.2,1.0,0.7,0.0,0.2,0.0,0.5,24.6,0.21413000000000001,21.413
14484,female,b.sc,0.8,0.2,1.0,0.2,1.0,0.5,0.0,0.5,53.8,0.5810100000000001,58.10100000000001
14485,female,b.tech,0.8,0.2,0.0,1.0,1.0,0.1,0.5,0.5,62.5,0.6268900000000001,62.68900000000001
14486,male,ba,0.8,1.0,1.0,0.5,1.0,1.0,0.5,0.5,99.1,0.7628500000000001,76.28500000000001
14487,male,b.tech,0.5,0.2,1.0,1.0,0.0,0.1,0.0,0.0,45.3,0.39654,39.654
14488,female,b.sc,0.2,1.0,1.0,1.0,1.0,0.2,0.5,1.0,58.0,0.42152000000000006,42.15200000000001
14489,other,bba,0.5,0.2,1.0,0.5,0.5,0.1,1.0,0.0,38.5,0.41359,41.359
14490,other,b.com,0.8,0.2,0.0,0.7,1.0,1.0,0.0,0.5,50.5,0.6321100000000001,63.211000000000006
14491,other,ba,0.8,0.5,0.0,1.0,1.0,0.5,0.5,0.5,60.6,0.6914,69.14
14492,male,bba,1.0,0.8,1.0,1.0,1.0,0.2,0.0,0.5,82.3,0.82984,82.98400000000001
14493,other,b.sc,0.5,0.2,1.0,0.7,0.5,0.5,0.0,0.5,60.9,0.42131,42.131
14494,male,b.sc,0.8,1.0,1.0,1.0,0.0,0.1,0.0,0.5,73.8,0.69921,69.921
14495,male,b.com,1.0,0.2,1.0,1.0,0.5,0.2,0.5,0.5,95.4,0.7309,73.09
14496,male,b.com,0.5,1.0,1.0,0.7,0.0,1.0,0.5,0.0,73.3,0.55568,55.568
14497,male,ba,0.5,0.2,0.0,0.7,0.0,0.2,0.5,1.0,58.5,0.40248,40.248
14498,female,b.tech,1.0,0.8,0.0,0.5,0.0,0.0,1.0,1.0,65.3,0.7755700000000001,77.55700000000002
14499,male,ba,0.2,0.5,1.0,0.5,1.0,1.0,0.0,0.5,37.2,0.3251,32.51
14500,other,bba,0.8,0.8,1.0,0.7,0.5,0.5,1.0,0.5,93.5,0.7169,71.69
14501,other,bca,0.5,0.8,1.0,0.7,0.5,0.5,0.0,0.5,60.6,0.51425,51.425
14502,female,ba,0.2,0.2,1.0,0.5,0.5,0.2,1.0,1.0,32.7,0.25765,25.765
14503,male,bba,1.0,0.2,0.0,1.0,0.0,0.2,1.0,0.0,44.4,0.7133999999999999,71.33999999999999
14504,other,bca,0.2,0.5,1.0,1.0,1.0,0.2,1.0,0.5,59.8,0.35297,35.297
14505,male,bca,1.0,0.5,1.0,0.5,0.0,0.2,1.0,1.0,76.8,0.7435200000000001,74.352
14506,other,ba,0.5,1.0,1.0,0.5,1.0,0.1,1.0,0.5,49.6,0.5646100000000001,56.461000000000006
14507,other,ba,0.2,0.2,0.0,1.0,1.0,0.2,1.0,1.0,55.8,0.30720000000000003,30.720000000000002
14508,male,diploma,0.2,0.2,0.0,0.7,0.0,1.0,1.0,1.0,53.2,0.28091000000000005,28.091000000000005
14509,male,bca,1.0,0.5,0.0,0.7,0.5,0.5,0.0,0.0,73.7,0.74403,74.40299999999999
14510,other,b.sc,0.5,0.8,1.0,0.2,1.0,0.5,0.0,0.5,67.0,0.5013000000000001,50.13000000000001
14511,other,ba,0.5,0.2,0.0,0.5,0.5,1.0,0.5,0.5,40.5,0.43988,43.988
14512,female,bca,0.2,0.5,0.0,0.7,0.5,0.2,0.0,0.0,34.8,0.2701,27.01
14513,male,ba,0.8,0.8,0.0,1.0,0.5,1.0,0.5,1.0,69.2,0.7455200000000001,74.552
14514,female,ba,0.5,0.5,1.0,0.7,1.0,1.0,0.5,1.0,75.0,0.53243,53.242999999999995
14515,female,bba,1.0,0.5,1.0,0.7,1.0,0.5,0.0,0.5,80.2,0.77653,77.653
14516,male,b.com,0.2,0.5,1.0,0.2,0.0,0.0,0.0,1.0,25.0,0.22373,22.373
14517,other,bba,0.2,1.0,1.0,0.2,0.5,0.0,1.0,1.0,63.6,0.35218,35.217999999999996
14518,female,bca,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,57.0,0.48205000000000003,48.205000000000005
14519,male,diploma,0.2,1.0,1.0,1.0,0.5,1.0,0.0,1.0,52.1,0.42160000000000003,42.160000000000004
14520,other,diploma,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,77.7,0.7290000000000001,72.9
14521,female,bba,1.0,0.8,1.0,0.5,0.0,1.0,0.5,0.5,83.8,0.8049700000000001,80.49700000000001
14522,female,bca,0.8,0.8,1.0,1.0,0.5,0.2,0.0,0.5,66.9,0.69374,69.374
14523,female,bca,1.0,1.0,1.0,0.5,1.0,0.1,0.5,1.0,83.3,0.8434600000000001,84.346
14524,male,b.com,1.0,0.2,1.0,0.2,1.0,0.0,0.0,1.0,64.0,0.67966,67.96600000000001
14525,male,diploma,0.2,0.5,1.0,0.7,0.5,1.0,0.5,0.5,65.9,0.33268000000000003,33.268
14526,male,ba,0.2,0.2,1.0,0.7,1.0,0.2,0.5,0.5,35.7,0.27113000000000004,27.113000000000003
14527,male,diploma,0.8,0.2,1.0,0.7,1.0,0.1,0.5,0.5,63.2,0.61192,61.192
14528,female,b.sc,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,96.5,0.8134000000000001,81.34000000000002
14529,female,b.com,1.0,1.0,1.0,0.2,1.0,1.0,0.0,0.5,92.4,0.8425800000000001,84.25800000000001
14530,other,bba,0.8,0.8,1.0,0.7,0.0,0.2,0.0,0.5,62.4,0.65237,65.237
14531,other,bba,0.2,0.5,1.0,1.0,1.0,0.5,0.0,1.0,30.6,0.34260000000000007,34.260000000000005
14532,female,b.com,1.0,0.8,1.0,0.7,0.5,1.0,0.0,1.0,88.2,0.83065,83.065
14533,male,b.sc,0.8,1.0,1.0,0.7,1.0,1.0,0.0,0.5,97.1,0.76143,76.143
14534,male,b.sc,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,97.7,0.8765000000000001,87.65
14535,male,bca,0.8,1.0,1.0,0.7,0.5,0.0,0.0,0.0,77.9,0.68923,68.923
14536,male,b.tech,0.2,0.5,1.0,0.2,1.0,0.0,0.0,0.0,33.2,0.25353,25.352999999999998
14537,male,b.tech,0.8,0.2,1.0,0.2,0.0,0.1,1.0,0.0,38.9,0.5448700000000001,54.48700000000001
14538,other,diploma,0.5,0.2,1.0,0.5,0.0,0.5,1.0,0.5,29.2,0.41673,41.673
14539,female,diploma,0.5,0.2,1.0,0.7,1.0,1.0,0.0,0.5,70.8,0.46486,46.486
14540,other,b.tech,0.8,0.5,0.0,1.0,0.0,0.5,1.0,1.0,86.2,0.6705,67.05
14541,male,b.tech,1.0,0.2,1.0,1.0,0.0,1.0,0.0,0.5,84.1,0.73098,73.098
14542,male,b.com,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,86.4,0.8898199999999999,88.982
14543,male,bba,0.2,0.8,1.0,0.2,0.0,0.0,1.0,1.0,46.6,0.3002,30.020000000000003
14544,female,b.sc,0.2,0.8,0.0,1.0,0.5,0.0,0.0,0.5,38.7,0.33402000000000004,33.402
14545,female,diploma,0.5,0.2,0.0,0.7,0.0,1.0,0.0,0.5,38.6,0.41746000000000005,41.746
14546,female,ba,0.8,0.2,1.0,1.0,0.0,0.1,0.0,1.0,67.5,0.58139,58.138999999999996
14547,other,ba,0.8,1.0,0.0,1.0,0.5,1.0,0.0,1.0,74.4,0.7615000000000001,76.15
14548,female,b.sc,0.8,1.0,1.0,1.0,0.0,0.1,1.0,1.0,66.7,0.73531,73.531
14549,other,b.com,0.5,1.0,1.0,0.7,0.0,0.2,0.5,0.5,62.5,0.5257,52.56999999999999
14550,male,bca,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,80.4,0.8759,87.59
14551,female,bba,0.2,0.2,1.0,0.7,0.0,0.0,0.5,0.5,44.5,0.22011,22.011
14552,female,b.sc,0.8,0.8,1.0,1.0,1.0,0.5,0.0,1.0,89.8,0.7343700000000001,73.43700000000001
14553,female,ba,1.0,0.2,0.0,0.7,0.5,0.2,0.0,0.5,54.0,0.69013,69.013
14554,other,b.sc,0.5,0.2,1.0,0.2,0.5,0.2,0.0,0.0,42.0,0.36773,36.773
14555,female,b.com,0.2,0.5,1.0,0.7,1.0,1.0,0.0,0.5,56.0,0.33868000000000004,33.868
14556,female,b.sc,0.8,0.8,1.0,0.2,0.5,0.0,1.0,0.0,67.3,0.6543000000000001,65.43
14557,other,diploma,0.2,0.5,1.0,0.7,1.0,0.1,0.0,0.5,44.4,0.29809,29.809
14558,female,b.com,0.5,0.2,1.0,0.7,1.0,0.1,1.0,0.0,67.9,0.44817,44.817
14559,female,ba,1.0,1.0,1.0,0.5,0.5,0.1,0.0,0.0,84.6,0.7952600000000001,79.52600000000001
14560,male,bba,0.2,0.2,0.0,0.7,0.0,1.0,0.0,0.5,43.0,0.24481,24.481
14561,male,b.tech,1.0,0.8,1.0,0.2,0.0,0.0,0.0,0.5,78.4,0.7245,72.45
14562,male,b.sc,0.2,0.8,1.0,1.0,0.0,0.0,1.0,0.5,35.5,0.34842000000000006,34.842000000000006
14563,female,diploma,0.5,0.2,1.0,0.7,0.5,0.2,1.0,0.5,58.0,0.43778,43.778
14564,other,bba,0.2,0.5,1.0,0.2,0.0,0.2,0.0,0.0,26.6,0.22055,22.055
14565,male,b.sc,0.8,0.2,1.0,0.5,1.0,0.2,1.0,0.5,79.9,0.6178500000000001,61.78500000000001
14566,other,ba,1.0,0.8,1.0,0.5,0.5,1.0,0.5,1.0,72.4,0.8320700000000001,83.20700000000001
14567,other,diploma,0.5,0.8,0.0,1.0,1.0,0.0,1.0,0.5,81.2,0.55767,55.767
14568,male,b.sc,1.0,0.2,1.0,0.7,1.0,0.1,1.0,1.0,87.7,0.74812,74.812
14569,male,b.com,0.8,0.8,1.0,0.5,1.0,1.0,1.0,0.0,95.1,0.74077,74.077
14570,other,b.sc,1.0,0.5,1.0,0.5,0.5,0.1,0.5,0.0,60.5,0.7328100000000001,73.281
14571,female,bba,0.8,0.5,0.0,1.0,0.5,0.1,0.0,0.0,62.0,0.6312599999999999,63.12599999999999
14572,male,ba,0.8,0.8,1.0,0.5,1.0,1.0,0.5,1.0,73.5,0.7379700000000001,73.79700000000001
14573,other,ba,1.0,1.0,0.0,0.7,0.0,0.5,1.0,0.0,100.0,0.83048,83.048
14574,female,b.com,0.8,0.5,0.0,0.2,0.5,0.1,1.0,0.5,66.6,0.6130400000000001,61.304000000000016
14575,female,b.com,1.0,0.8,1.0,0.7,0.0,0.5,0.0,0.5,76.6,0.781,78.10000000000001
14576,other,ba,0.5,0.2,1.0,0.5,0.5,0.1,0.5,0.5,35.1,0.40469,40.469
14577,male,bca,0.2,0.5,0.0,1.0,1.0,0.0,0.0,0.5,33.4,0.30855000000000005,30.855000000000004
14578,female,bca,0.8,0.2,0.0,0.7,0.5,0.0,0.0,1.0,63.4,0.57211,57.211
14579,male,bca,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,47.0,0.51805,51.805
14580,female,b.tech,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,60.9,0.48575,48.575
14581,other,ba,1.0,1.0,1.0,0.2,0.0,0.2,0.5,0.5,72.2,0.7795000000000001,77.95
14582,female,b.com,0.8,0.2,1.0,1.0,1.0,0.0,1.0,1.0,73.9,0.64888,64.888
14583,other,diploma,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,100.0,0.8849,88.49000000000001
14584,male,b.com,0.5,0.2,1.0,0.7,1.0,0.1,0.0,0.5,52.7,0.42427000000000004,42.42700000000001
14585,female,b.sc,0.5,0.8,1.0,0.7,0.5,1.0,0.0,1.0,69.5,0.5429,54.290000000000006
14586,other,b.sc,0.2,0.2,1.0,1.0,0.0,0.1,0.0,0.5,44.2,0.22999000000000003,22.999000000000002
14587,male,b.sc,1.0,1.0,1.0,0.2,0.5,1.0,1.0,0.5,100.0,0.8515800000000001,85.15800000000002
14588,male,ba,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,71.6,0.53915,53.915
14589,other,b.sc,1.0,0.2,1.0,0.5,1.0,0.5,0.5,0.5,73.1,0.73148,73.148
14590,male,ba,0.5,0.2,1.0,0.2,0.0,0.0,0.0,1.0,25.0,0.34991,34.991
14591,male,b.sc,0.5,0.8,0.0,0.7,0.0,1.0,0.5,0.5,64.8,0.5254,52.54
14592,other,bba,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,78.4,0.8455500000000001,84.555
14593,male,bba,0.8,0.8,1.0,0.7,0.0,0.1,0.0,0.5,60.1,0.64786,64.786
14594,female,bba,0.8,0.5,1.0,0.5,0.5,0.0,1.0,1.0,68.7,0.6404000000000001,64.04
14595,male,diploma,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,77.4,0.5542,55.42
14596,female,b.tech,0.5,0.5,1.0,1.0,0.0,0.2,0.5,0.0,26.1,0.46252000000000004,46.252
14597,male,b.tech,1.0,0.2,1.0,0.5,0.0,0.1,0.5,0.5,61.4,0.67144,67.144
14598,male,ba,0.2,0.2,1.0,0.7,0.0,0.1,0.0,1.0,39.1,0.21572,21.572
14599,other,ba,0.2,0.8,1.0,0.7,1.0,0.5,0.0,0.5,46.5,0.36260000000000003,36.260000000000005
14600,male,bca,0.2,0.8,1.0,1.0,0.0,0.0,0.0,0.5,39.7,0.31842000000000004,31.842000000000002
14601,male,b.sc,0.5,0.8,1.0,0.5,0.5,0.0,1.0,1.0,69.9,0.51422,51.422000000000004
14602,male,ba,1.0,0.2,1.0,0.7,0.5,0.5,0.5,0.5,73.4,0.72406,72.406
14603,other,bba,0.8,0.5,1.0,0.5,0.0,1.0,0.5,0.0,64.6,0.6373000000000001,63.73000000000001
14604,female,bba,1.0,0.2,1.0,1.0,0.5,1.0,0.0,1.0,67.3,0.75808,75.80799999999999
14605,male,ba,0.8,1.0,1.0,0.5,1.0,0.5,0.0,0.5,62.2,0.7253000000000002,72.53000000000002
14606,female,bba,0.8,0.2,1.0,0.7,1.0,0.2,0.0,0.0,59.3,0.59533,59.533
14607,female,b.sc,0.8,1.0,1.0,0.2,0.0,0.1,0.0,0.0,44.4,0.6387900000000001,63.879000000000005
14608,female,ba,1.0,0.5,0.0,0.2,0.5,0.1,0.0,0.0,74.1,0.6920400000000001,69.20400000000001
14609,male,ba,0.2,0.8,1.0,0.5,0.5,0.0,1.0,1.0,49.2,0.34157,34.157
14610,other,b.tech,0.5,0.8,1.0,1.0,1.0,0.5,0.5,1.0,81.7,0.57672,57.672000000000004
14611,other,diploma,0.5,1.0,1.0,0.2,0.5,0.1,0.5,0.5,52.9,0.50824,50.824000000000005
14612,other,bba,1.0,0.8,1.0,1.0,0.5,0.0,0.5,0.5,96.3,0.81482,81.482
14613,other,bca,0.2,0.5,1.0,0.7,1.0,0.1,0.0,1.0,23.0,0.30419,30.419
14614,male,ba,0.2,0.2,1.0,1.0,1.0,0.5,1.0,0.5,39.8,0.32003000000000004,32.003
14615,female,diploma,0.8,0.2,1.0,1.0,1.0,1.0,1.0,0.5,57.8,0.6878799999999999,68.788
14616,other,b.tech,0.8,0.8,1.0,0.7,0.5,0.1,1.0,0.5,78.4,0.69886,69.88600000000001
14617,female,diploma,0.5,0.5,1.0,0.7,0.5,0.0,0.5,0.0,43.9,0.45413000000000003,45.413000000000004
14618,other,b.sc,0.8,0.8,1.0,1.0,0.0,0.2,0.0,0.5,49.6,0.67274,67.274
14619,female,diploma,0.8,0.8,1.0,1.0,1.0,0.2,1.0,0.5,62.7,0.7447400000000001,74.474
14620,other,b.tech,0.5,0.2,0.0,0.2,1.0,0.0,0.5,0.0,50.5,0.38931,38.931
14621,male,b.com,0.5,0.2,1.0,0.5,0.0,0.2,0.0,0.5,35.6,0.3732,37.32
14622,other,ba,0.2,0.5,1.0,1.0,1.0,0.2,0.5,0.0,40.9,0.33187000000000005,33.187000000000005
14623,other,bba,1.0,0.2,1.0,1.0,0.5,0.5,1.0,1.0,83.2,0.7655299999999999,76.553
14624,male,b.tech,0.5,0.2,1.0,1.0,1.0,0.0,0.0,0.0,39.3,0.43403,43.403000000000006
14625,other,b.com,0.8,0.5,0.0,0.7,0.5,0.1,1.0,0.5,78.4,0.6469900000000001,64.69900000000001
14626,male,bca,0.5,0.5,1.0,0.7,0.5,0.0,1.0,0.0,46.6,0.46913000000000005,46.913000000000004
14627,other,b.sc,0.2,0.2,1.0,1.0,0.0,0.2,0.5,0.0,49.6,0.2434,24.34
14628,other,diploma,0.8,0.2,0.0,0.5,0.0,0.2,0.0,1.0,72.4,0.5465500000000001,54.65500000000001
14629,male,bba,0.5,0.2,1.0,0.2,0.0,0.1,0.5,0.5,32.0,0.36332,36.332
14630,female,diploma,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.5,76.6,0.41600000000000004,41.6
14631,female,diploma,1.0,0.8,1.0,0.2,0.0,1.0,0.5,0.0,79.0,0.7785000000000001,77.85000000000001
14632,other,b.sc,1.0,0.2,0.0,0.5,1.0,1.0,1.0,0.5,91.4,0.76363,76.363
14633,male,diploma,0.8,0.5,1.0,0.7,0.5,1.0,1.0,0.5,67.0,0.69298,69.298
14634,other,ba,0.8,0.8,1.0,0.2,0.5,0.1,0.0,0.5,52.1,0.6349100000000001,63.49100000000001
